game_pk,date,away_team,home_team,venue,day_night,away_runs,home_runs,total_runs,total_hr,weather_raw,wind_raw,season
634614,2021-04-15,Colorado Rockies,Los Angeles Dodgers,Dodger Stadium,night,2,4,6,2,"57 degrees, Partly Cloudy.","4 mph, Out To RF.",2021
634579,2021-04-15,Miami Marlins,Atlanta Braves,Truist Park,day,6,7,13,3,"62 degrees, Partly Cloudy.","10 mph, R To L.",2021
634501,2021-04-15,Cleveland Indians,Chicago White Sox,Guaranteed Rate Field,day,4,2,6,1,"49 degrees, Partly Cloudy.","6 mph, Out To RF.",2021
634554,2021-04-15,Boston Red Sox,Minnesota Twins,Target Field,day,3,4,7,1,"43 degrees, Overcast.","9 mph, L To R.",2021
634472,2021-04-15,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,day,2,1,3,3,"64 degrees, Partly Cloudy.","16 mph, Varies.",2021
634481,2021-04-15,Arizona Diamondbacks,Washington Nationals,Nationals Park,night,11,6,17,6,"56 degrees, Partly Cloudy.","15 mph, L To R.",2021
634522,2021-04-15,Texas Rangers,Tampa Bay Rays,Tropicana Field,night,6,4,10,4,"72 degrees, Dome.","0 mph, None.",2021
634475,2021-04-16,Toronto Blue Jays,Kansas City Royals,Kauffman Stadium,night,5,7,12,1,"58 degrees, Partly Cloudy.","6 mph, In From RF.",2021
634474,2021-04-16,St. Louis Cardinals,Philadelphia Phillies,Citizens Bank Park,night,2,9,11,2,"54 degrees, Cloudy.","13 mph, In From LF.",2021
634515,2021-04-15,Philadelphia Phillies,New York Mets,Citi Field,day,2,1,3,1,"72 degrees, Clear.","11 mph, Out To LF.",2021
634469,2021-04-16,Arizona Diamondbacks,Washington Nationals,Nationals Park,night,0,1,1,1,"55 degrees, Partly Cloudy.","12 mph, Out To RF.",2021
634632,2021-04-16,Detroit Tigers,Oakland Athletics,Oakland Coliseum,night,4,8,12,3,"59 degrees, Clear.","14 mph, Out To RF.",2021
634464,2021-04-16,Tampa Bay Rays,New York Yankees,Yankee Stadium,night,8,2,10,1,"45 degrees, Drizzle.","10 mph, In From LF.",2021
634517,2021-04-17,Houston Astros,Seattle Mariners,T-Mobile Park,night,5,6,11,1,"69 degrees, Clear.","4 mph, In From CF.",2021
634547,2021-04-16,Colorado Rockies,Los Angeles Dodgers,Dodger Stadium,night,5,7,12,4,"58 degrees, Partly Cloudy.","6 mph, L To R.",2021
634519,2021-04-16,San Francisco Giants,Miami Marlins,loanDepot park,night,1,4,5,2,"72 degrees, Roof Closed.","0 mph, None.",2021
634548,2021-04-16,Atlanta Braves,Chicago Cubs,Wrigley Field,day,5,2,7,1,"47 degrees, Partly Cloudy.","3 mph, R To L.",2021
634483,2021-04-17,Pittsburgh Pirates,Milwaukee Brewers,American Family Field,night,6,1,7,2,"63 degrees, Roof Closed.","0 mph, None.",2021
634526,2021-04-17,Minnesota Twins,Los Angeles Angels,Angel Stadium,night,3,10,13,2,"64 degrees, Clear.","11 mph, Out To CF.",2021
634463,2021-04-17,Baltimore Orioles,Texas Rangers,Globe Life Field,night,5,2,7,4,"72 degrees, Roof Closed.","0 mph, None.",2021
634500,2021-04-17,Tampa Bay Rays,New York Yankees,Yankee Stadium,day,6,3,9,4,"52 degrees, Cloudy.","10 mph, In From LF.",2021
634531,2021-04-17,Los Angeles Dodgers,San Diego Padres,Petco Park,night,11,6,17,3,"63 degrees, Clear.","7 mph, R To L.",2021
634482,2021-04-16,Cleveland Indians,Cincinnati Reds,Great American Ball Park,night,3,10,13,4,"61 degrees, Partly Cloudy.","7 mph, Varies.",2021
634561,2021-04-17,New York Mets,Colorado Rockies,Coors Field,night,2,7,9,1,"46 degrees, Partly Cloudy.","8 mph, In From CF.",2021
634520,2021-04-17,Toronto Blue Jays,Kansas City Royals,Kauffman Stadium,night,2,3,5,1,"54 degrees, Clear.","5 mph, L To R.",2021
634518,2021-04-16,Chicago White Sox,Boston Red Sox,Fenway Park,night,5,1,6,1,"61 degrees, Partly Cloudy.","16 mph, Out To RF.",2021
634507,2021-04-17,Arizona Diamondbacks,Washington Nationals,Nationals Park,day,2,6,8,4,"57 degrees, Cloudy.","7 mph, L To R.",2021
634462,2021-04-17,Atlanta Braves,Chicago Cubs,Wrigley Field,day,4,13,17,6,"48 degrees, Sunny.","5 mph, In From LF.",2021
634477,2021-04-17,Toronto Blue Jays,Kansas City Royals,Kauffman Stadium,day,5,1,6,2,"51 degrees, Overcast.","8 mph, L To R.",2021
634525,2021-04-17,Detroit Tigers,Oakland Athletics,Oakland Coliseum,night,0,3,3,1,"59 degrees, Clear.","16 mph, Out To RF.",2021
634520,2021-04-17,Toronto Blue Jays,Kansas City Royals,Kauffman Stadium,night,2,3,5,1,"54 degrees, Clear.","5 mph, L To R.",2021
634470,2021-04-17,St. Louis Cardinals,Philadelphia Phillies,Citizens Bank Park,day,9,4,13,4,"57 degrees, Cloudy.","10 mph, In From LF.",2021
634561,2021-04-17,New York Mets,Colorado Rockies,Coors Field,day,2,7,9,1,"46 degrees, Partly Cloudy.","8 mph, In From CF.",2021
634471,2021-04-17,Chicago White Sox,Boston Red Sox,Fenway Park,day,4,7,11,1,"48 degrees, Cloudy.","13 mph, In From CF.",2021
634479,2021-04-17,Detroit Tigers,Oakland Athletics,Oakland Coliseum,day,0,7,7,3,"65 degrees, Sunny.","12 mph, Out To RF.",2021
634465,2021-04-18,Minnesota Twins,Los Angeles Angels,Angel Stadium,night,1,7,8,2,"70 degrees, Partly Cloudy.","10 mph, Out To CF.",2021
634460,2021-04-17,Cleveland Indians,Cincinnati Reds,Great American Ball Park,day,2,3,5,2,"56 degrees, Overcast.","7 mph, Out To CF.",2021
634518,2021-04-18,Chicago White Sox,Boston Red Sox,Fenway Park,night,5,1,6,1,"61 degrees, Partly Cloudy.","16 mph, Out To RF.",2021
634449,2021-04-18,Los Angeles Dodgers,San Diego Padres,Petco Park,night,2,0,2,1,"65 degrees, Clear.","9 mph, L To R.",2021
634450,2021-04-17,San Francisco Giants,Miami Marlins,loanDepot park,night,6,7,13,2,"75 degrees, Roof Closed.","0 mph, None.",2021
634485,2021-04-17,New York Mets,Colorado Rockies,Coors Field,day,4,3,7,2,"42 degrees, Partly Cloudy.","5 mph, L To R.",2021
634493,2021-04-18,Arizona Diamondbacks,Washington Nationals,Nationals Park,day,5,2,7,4,"61 degrees, Partly Cloudy.","2 mph, L To R.",2021
634498,2021-04-18,St. Louis Cardinals,Philadelphia Phillies,Citizens Bank Park,day,0,2,2,1,"63 degrees, Partly Cloudy.","8 mph, L To R.",2021
634532,2021-04-18,Chicago White Sox,Boston Red Sox,Fenway Park,day,3,2,5,2,"58 degrees, Partly Cloudy.","12 mph, Out To RF.",2021
634473,2021-04-17,Pittsburgh Pirates,Milwaukee Brewers,American Family Field,night,1,7,8,0,"62 degrees, Roof Closed.","0 mph, None.",2021
634442,2021-04-18,Toronto Blue Jays,Kansas City Royals,Kauffman Stadium,day,0,2,2,1,"55 degrees, Cloudy.","6 mph, L To R.",2021
634511,2021-04-18,Baltimore Orioles,Texas Rangers,Globe Life Field,day,0,1,1,0,"64 degrees, Partly Cloudy.","5 mph, Varies.",2021
634543,2021-04-17,Baltimore Orioles,Texas Rangers,Globe Life Field,night,6,1,7,1,"72 degrees, Roof Closed.","0 mph, None.",2021
634455,2021-04-18,Pittsburgh Pirates,Milwaukee Brewers,American Family Field,day,6,5,11,5,"65 degrees, Roof Closed.","0 mph, None.",2021
634488,2021-04-18,Los Angeles Dodgers,San Diego Padres,Petco Park,day,2,5,7,2,"72 degrees, Sunny.","10 mph, L To R.",2021
634506,2021-04-18,Atlanta Braves,Chicago Cubs,Wrigley Field,night,13,4,17,7,"59 degrees, Cloudy.","3 mph, Out To RF.",2021
634447,2021-04-18,Houston Astros,Seattle Mariners,T-Mobile Park,night,1,0,1,0,"70 degrees, Clear.","2 mph, Out To RF.",2021
634480,2021-04-18,Detroit Tigers,Oakland Athletics,Oakland Coliseum,day,2,3,5,1,"74 degrees, Sunny.","9 mph, Out To RF.",2021
634425,2021-04-18,San Francisco Giants,Miami Marlins,loanDepot park,day,1,0,1,0,"72 degrees, Roof Closed.","0 mph, None.",2021
634441,2021-04-18,Minnesota Twins,Los Angeles Angels,Angel Stadium,day,6,3,9,4,"71 degrees, Partly Cloudy.","13 mph, Out To CF.",2021
634468,2021-04-18,New York Mets,Colorado Rockies,Coors Field,day,2,1,3,0,"55 degrees, Cloudy.","10 mph, In From CF.",2021
634458,2021-04-18,Tampa Bay Rays,New York Yankees,Yankee Stadium,day,4,2,6,2,"59 degrees, Partly Cloudy.","8 mph, Out To CF.",2021
634487,2021-04-18,Cleveland Indians,Cincinnati Reds,Great American Ball Park,day,6,3,9,4,"61 degrees, Sunny.","8 mph, Out To CF.",2021
634538,2021-04-18,Houston Astros,Seattle Mariners,T-Mobile Park,day,2,7,9,1,"63 degrees, Sunny.","3 mph, Out To CF.",2021
634445,2021-04-19,Chicago White Sox,Boston Red Sox,Fenway Park,day,4,11,15,3,"61 degrees, Sunny.","10 mph, R To L.",2021
634457,2021-04-19,San Francisco Giants,Philadelphia Phillies,Citizens Bank Park,night,2,0,2,1,"60 degrees, Partly Cloudy.","10 mph, L To R.",2021
634431,2021-04-19,St. Louis Cardinals,Washington Nationals,Nationals Park,night,12,5,17,5,"61 degrees, Partly Cloudy.","4 mph, R To L.",2021
634536,2021-04-20,Texas Rangers,Los Angeles Angels,Angel Stadium,night,6,4,10,2,"75 degrees, Clear.","8 mph, Out To LF.",2021
634421,2021-04-20,Los Angeles Dodgers,Seattle Mariners,T-Mobile Park,night,3,4,7,3,"63 degrees, Partly Cloudy.","4 mph, L To R.",2021
634399,2021-04-20,Milwaukee Brewers,San Diego Padres,Petco Park,night,3,1,4,3,"67 degrees, Clear.","7 mph, L To R.",2021
634466,2021-04-20,Minnesota Twins,Oakland Athletics,Oakland Coliseum,night,0,1,1,0,"56 degrees, Partly Cloudy.","21 mph, Out To RF.",2021
634417,2021-04-20,Los Angeles Dodgers,Seattle Mariners,T-Mobile Park,day,1,0,1,0,"59 degrees, Sunny.","2 mph, L To R.",2021
634396,2021-04-20,Tampa Bay Rays,Kansas City Royals,Kauffman Stadium,night,4,1,5,0,"45 degrees, Partly Cloudy.","18 mph, L To R.",2021
634490,2021-04-20,Minnesota Twins,Oakland Athletics,Oakland Coliseum,day,0,7,7,3,"63 degrees, Partly Cloudy.","20 mph, Out To RF.",2021
634466,2021-04-20,Minnesota Twins,Oakland Athletics,Oakland Coliseum,day,0,1,1,0,"56 degrees, Partly Cloudy.","21 mph, Out To RF.",2021
634427,2021-04-20,Baltimore Orioles,Miami Marlins,loanDepot park,night,7,5,12,2,"74 degrees, Roof Closed.","0 mph, None.",2021
634409,2021-04-20,Toronto Blue Jays,Boston Red Sox,Fenway Park,night,2,4,6,3,"70 degrees, Partly Cloudy.","21 mph, Out To CF.",2021
634397,2021-04-20,Chicago White Sox,Cleveland Indians,Progressive Field,night,8,5,13,5,"40 degrees, Cloudy.","4 mph, In From CF.",2021
634422,2021-04-20,Atlanta Braves,New York Yankees,Yankee Stadium,night,1,3,4,1,"75 degrees, Clear.","7 mph, Out To LF.",2021
634428,2021-04-21,San Francisco Giants,Philadelphia Phillies,Citizens Bank Park,day,5,6,11,3,"70 degrees, Partly Cloudy.","12 mph, L To R.",2021
634411,2021-04-20,New York Mets,Chicago Cubs,Wrigley Field,night,1,3,4,1,"39 degrees, Cloudy.","9 mph, In From CF.",2021
634408,2021-04-20,Arizona Diamondbacks,Cincinnati Reds,Great American Ball Park,night,5,4,9,2,"58 degrees, Cloudy.","13 mph, Varies.",2021
634390,2021-04-20,Pittsburgh Pirates,Detroit Tigers,Comerica Park,night,3,2,5,0,"40 degrees, Sunny.","4 mph, Out To CF.",2021
634439,2021-04-20,San Francisco Giants,Philadelphia Phillies,Citizens Bank Park,night,10,7,17,8,"72 degrees, Clear.","14 mph, Out To CF.",2021
634406,2021-04-21,Houston Astros,Colorado Rockies,Coors Field,night,2,6,8,2,"35 degrees, Clear.","7 mph, R To L.",2021
634423,2021-04-21,Pittsburgh Pirates,Detroit Tigers,Comerica Park,night,2,5,7,3,"42 degrees, Cloudy.","5 mph, Out To RF.",2021
634424,2021-04-21,Houston Astros,Colorado Rockies,Coors Field,day,3,6,9,2,"34 degrees, Cloudy.","10 mph, In From LF.",2021
634407,2021-04-21,Tampa Bay Rays,Kansas City Royals,Kauffman Stadium,night,14,7,21,4,"43 degrees, Partly Cloudy.","10 mph, L To R.",2021
634497,2021-04-21,Baltimore Orioles,Miami Marlins,loanDepot park,day,0,3,3,0,"72 degrees, Roof Closed.","0 mph, None.",2021
634509,2021-04-20,St. Louis Cardinals,Washington Nationals,Nationals Park,night,2,3,5,1,"73 degrees, Clear.","15 mph, Out To LF.",2021
634390,2021-04-21,Pittsburgh Pirates,Detroit Tigers,Comerica Park,day,3,2,5,0,"40 degrees, Sunny.","4 mph, Out To CF.",2021
634430,2021-04-21,Texas Rangers,Los Angeles Angels,Angel Stadium,day,7,4,11,6,"64 degrees, Cloudy.","8 mph, Out To CF.",2021
634405,2021-04-21,St. Louis Cardinals,Washington Nationals,Nationals Park,day,0,1,1,0,"53 degrees, Partly Cloudy.","11 mph, L To R.",2021
634392,2021-04-21,Milwaukee Brewers,San Diego Padres,Petco Park,night,6,0,6,2,"58 degrees, Partly Cloudy.","7 mph, L To R.",2021
634408,2021-04-21,Arizona Diamondbacks,Cincinnati Reds,Great American Ball Park,night,5,4,9,2,"58 degrees, Cloudy.","13 mph, Varies.",2021
634504,2021-04-21,Atlanta Braves,New York Yankees,Yankee Stadium,night,4,1,5,1,"47 degrees, Partly Cloudy.","18 mph, In From LF.",2021
634444,2021-04-21,Arizona Diamondbacks,Cincinnati Reds,Great American Ball Park,night,8,5,13,1,"41 degrees, Partly Cloudy.","6 mph, Out To LF.",2021
634440,2021-04-21,Minnesota Twins,Oakland Athletics,Oakland Coliseum,day,12,13,25,7,"61 degrees, Partly Cloudy.","9 mph, Out To RF.",2021
634398,2021-04-21,Texas Rangers,Los Angeles Angels,Angel Stadium,night,2,6,8,4,"62 degrees, Partly Cloudy.","11 mph, R To L.",2021
634476,2021-04-21,Milwaukee Brewers,San Diego Padres,Petco Park,day,4,2,6,2,"62 degrees, Partly Cloudy.","11 mph, L To R.",2021
634459,2021-04-21,Toronto Blue Jays,Boston Red Sox,Fenway Park,night,6,3,9,1,"55 degrees, Overcast.","13 mph, Out To CF.",2021
634446,2021-04-22,Tampa Bay Rays,Kansas City Royals,Kauffman Stadium,night,8,9,17,4,"46 degrees, Partly Cloudy.","9 mph, L To R.",2021
634452,2021-04-21,Chicago White Sox,Cleveland Indians,Progressive Field,night,1,3,4,1,"68 degrees, Partly Cloudy.","6 mph, L To R.",2021
634453,2021-04-21,New York Mets,Chicago Cubs,Wrigley Field,night,4,16,20,3,"39 degrees, Overcast.","4 mph, In From CF.",2021
634436,2021-04-22,New York Yankees,Cleveland Indians,Progressive Field,night,6,3,9,1,"46 degrees, Partly Cloudy.","7 mph, L To R.",2021
634492,2021-04-22,Pittsburgh Pirates,Detroit Tigers,Comerica Park,day,4,2,6,1,"43 degrees, Cloudy.","15 mph, L To R.",2021
634438,2021-04-23,Los Angeles Angels,Houston Astros,Minute Maid Park,night,2,8,10,1,"73 degrees, Roof Closed.","0 mph, None.",2021
634420,2021-04-23,San Diego Padres,Los Angeles Dodgers,Dodger Stadium,night,3,2,5,3,"57 degrees, Cloudy.","6 mph, L To R.",2021
634412,2021-04-23,Kansas City Royals,Detroit Tigers,Comerica Park,night,6,2,8,3,"62 degrees, Clear.","10 mph, In From RF.",2021
634419,2021-04-22,New York Mets,Chicago Cubs,Wrigley Field,night,3,4,7,1,"55 degrees, Partly Cloudy.","9 mph, R To L.",2021
634432,2021-04-23,Miami Marlins,San Francisco Giants,Oracle Park,night,0,3,3,0,"50 degrees, Cloudy.","14 mph, Out To CF.",2021
634508,2021-04-22,Seattle Mariners,Boston Red Sox,Fenway Park,night,7,3,10,2,"46 degrees, Cloudy.","23 mph, Out To RF.",2021
634514,2021-04-22,Arizona Diamondbacks,Cincinnati Reds,Great American Ball Park,day,14,11,25,8,"48 degrees, Overcast.","7 mph, Out To LF.",2021
634426,2021-04-23,Milwaukee Brewers,Chicago Cubs,Wrigley Field,day,2,15,17,6,"59 degrees, Partly Cloudy.","5 mph, Out To LF.",2021
634413,2021-04-23,Toronto Blue Jays,Tampa Bay Rays,Tropicana Field,night,5,3,8,3,"72 degrees, Dome.","0 mph, None.",2021
634429,2021-04-23,Washington Nationals,New York Mets,Citi Field,night,0,6,6,1,"63 degrees, Clear.","12 mph, L To R.",2021
634389,2021-04-23,Oakland Athletics,Baltimore Orioles,Oriole Park at Camden Yards,night,3,1,4,1,"63 degrees, Partly Cloudy.","10 mph, In From CF.",2021
634386,2021-04-23,Seattle Mariners,Boston Red Sox,Fenway Park,night,5,6,11,3,"58 degrees, Clear.","16 mph, Out To RF.",2021
634415,2021-04-23,Arizona Diamondbacks,Atlanta Braves,Truist Park,night,4,5,9,3,"66 degrees, Cloudy.","6 mph, R To L.",2021
634375,2021-04-24,Kansas City Royals,Detroit Tigers,Comerica Park,day,2,1,3,1,"61 degrees, Cloudy.","6 mph, In From CF.",2021
634373,2021-04-24,Seattle Mariners,Boston Red Sox,Fenway Park,day,8,2,10,1,"71 degrees, Sunny.","16 mph, Out To RF.",2021
634437,2021-04-23,New York Yankees,Cleveland Indians,Progressive Field,night,5,3,8,4,"55 degrees, Clear.","10 mph, L To R.",2021
634370,2021-04-24,San Diego Padres,Los Angeles Dodgers,Dodger Stadium,night,6,1,7,3,"61 degrees, Cloudy.","4 mph, Out To RF.",2021
634378,2021-04-24,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,night,4,5,9,2,"61 degrees, Overcast.","8 mph, R To L.",2021
634435,2021-04-24,Texas Rangers,Chicago White Sox,Guaranteed Rate Field,night,7,9,16,4,"59 degrees, Cloudy.","13 mph, In From RF.",2021
634401,2021-04-24,Philadelphia Phillies,Colorado Rockies,Coors Field,night,4,5,9,5,"52 degrees, Cloudy.","10 mph, In From LF.",2021
634434,2021-04-24,Pittsburgh Pirates,Minnesota Twins,Target Field,night,0,2,2,2,"47 degrees, Overcast.","7 mph, In From LF.",2021
634383,2021-04-24,Los Angeles Angels,Houston Astros,Minute Maid Park,night,4,5,9,1,"73 degrees, Roof Closed.","0 mph, None.",2021
634395,2021-04-24,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,day,0,2,2,0,"55 degrees, Overcast.","10 mph, In From LF.",2021
634369,2021-04-24,Miami Marlins,San Francisco Giants,Oracle Park,night,3,5,8,3,"54 degrees, Partly Cloudy.","19 mph, Out To CF.",2021
634366,2021-04-24,Los Angeles Angels,Houston Astros,Minute Maid Park,day,2,16,18,5,"73 degrees, Roof Closed.","0 mph, None.",2021
634416,2021-04-24,Milwaukee Brewers,Chicago Cubs,Wrigley Field,day,4,3,7,2,"57 degrees, Cloudy.","2 mph, R To L.",2021
634443,2021-04-24,Washington Nationals,New York Mets,Citi Field,day,7,1,8,1,"66 degrees, Partly Cloudy.","12 mph, Out To LF.",2021
634467,2021-04-24,Pittsburgh Pirates,Minnesota Twins,Target Field,day,6,2,8,2,"40 degrees, Cloudy.","11 mph, L To R.",2021
634384,2021-04-24,Texas Rangers,Chicago White Sox,Guaranteed Rate Field,night,1,2,3,1,"57 degrees, Partly Cloudy.","4 mph, In From CF.",2021
634503,2021-04-25,Miami Marlins,San Francisco Giants,Oracle Park,night,5,2,7,3,"56 degrees, Overcast.","17 mph, Varies.",2021
634358,2021-04-24,Toronto Blue Jays,Tampa Bay Rays,Tropicana Field,night,3,5,8,3,"72 degrees, Dome.","0 mph, None.",2021
634486,2021-04-24,New York Yankees,Cleveland Indians,Progressive Field,night,2,1,3,2,"57 degrees, Overcast.","11 mph, L To R.",2021
634418,2021-04-25,Philadelphia Phillies,Colorado Rockies,Coors Field,night,7,5,12,3,"68 degrees, Partly Cloudy.","5 mph, In From LF.",2021
634380,2021-04-24,Arizona Diamondbacks,Atlanta Braves,Truist Park,night,7,0,7,3,"68 degrees, Clear.","14 mph, In From RF.",2021
634454,2021-04-25,Oakland Athletics,Baltimore Orioles,Oriole Park at Camden Yards,day,1,8,9,4,"59 degrees, Partly Cloudy.","8 mph, Out To RF.",2021
634404,2021-04-25,Arizona Diamondbacks,Atlanta Braves,Truist Park,day,5,0,5,2,"67 degrees, Sunny.","11 mph, R To L.",2021
634361,2021-04-25,San Diego Padres,Los Angeles Dodgers,Dodger Stadium,night,4,5,9,2,"61 degrees, Partly Cloudy.","10 mph, Out To CF.",2021
634367,2021-04-24,Oakland Athletics,Baltimore Orioles,Oriole Park at Camden Yards,night,7,2,9,1,"61 degrees, Overcast.","6 mph, Out To LF.",2021
634344,2021-04-25,Washington Nationals,New York Mets,Citi Field,day,0,4,4,2,"52 degrees, Cloudy.","9 mph, In From LF.",2021
634372,2021-04-25,New York Yankees,Cleveland Indians,Progressive Field,day,3,7,10,3,"47 degrees, Overcast.","7 mph, In From CF.",2021
634448,2021-04-25,Kansas City Royals,Detroit Tigers,Comerica Park,day,4,0,4,1,"49 degrees, Partly Cloudy.","12 mph, Out To LF.",2021
634380,2021-04-25,Arizona Diamondbacks,Atlanta Braves,Truist Park,day,7,0,7,3,"68 degrees, Clear.","14 mph, In From RF.",2021
634376,2021-04-25,Toronto Blue Jays,Tampa Bay Rays,Tropicana Field,day,1,0,1,0,"72 degrees, Dome.","0 mph, None.",2021
634393,2021-04-25,Texas Rangers,Chicago White Sox,Guaranteed Rate Field,day,4,8,12,2,"43 degrees, Partly Cloudy.","14 mph, L To R.",2021
634349,2021-04-25,Pittsburgh Pirates,Minnesota Twins,Target Field,day,6,2,8,2,"44 degrees, Overcast.","7 mph, R To L.",2021
634403,2021-04-25,Los Angeles Angels,Houston Astros,Minute Maid Park,day,4,2,6,2,"73 degrees, Roof Closed.","0 mph, None.",2021
634342,2021-04-25,Miami Marlins,San Francisco Giants,Oracle Park,day,3,4,7,1,"55 degrees, Rain.","14 mph, Out To CF.",2021
634456,2021-04-25,Cincinnati Reds,St. Louis Cardinals,Busch Stadium,day,2,5,7,3,"63 degrees, Sunny.","3 mph, In From RF.",2021
634355,2021-04-25,Seattle Mariners,Boston Red Sox,Fenway Park,day,3,5,8,0,"50 degrees, Overcast.","9 mph, In From RF.",2021
634356,2021-04-25,San Diego Padres,Los Angeles Dodgers,Dodger Stadium,day,8,7,15,3,"64 degrees, Cloudy.","9 mph, L To R.",2021
634400,2021-04-25,Milwaukee Brewers,Chicago Cubs,Wrigley Field,day,6,0,6,0,"44 degrees, Sunny.","6 mph, R To L.",2021
634433,2021-04-26,New York Yankees,Baltimore Orioles,Oriole Park at Camden Yards,night,2,4,6,2,"66 degrees, Clear.","10 mph, Varies.",2021
634461,2021-04-26,Miami Marlins,Milwaukee Brewers,American Family Field,night,8,0,8,2,"62 degrees, Roof Closed.","0 mph, None.",2021
634343,2021-04-26,Oakland Athletics,Tampa Bay Rays,Tropicana Field,night,2,1,3,1,"72 degrees, Dome.","0 mph, None.",2021
634388,2021-04-25,Philadelphia Phillies,Colorado Rockies,Coors Field,day,2,12,14,4,"76 degrees, Sunny.","5 mph, In From LF.",2021
